latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
14.57245,79.93675,342.49,0.42,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,302.56,12.86,D
14.57326,79.93592,332.81,0.42,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,299.7,6.63,D
14.57383,79.93979,334.23,0.42,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,299.73,6.63,D
14.59007,76.56956,333.14,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,301.11,2.28,D
14.66624,79.76509,337.69,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,305.53,3.1,D
14.66658,78.99778,341.44,0.39,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,306.16,3.54,D
14.68695,79.73852,349.33,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,309.32,6.04,D
14.69037,79.738,337.92,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,306.41,6.04,D
14.77525,79.79544,353.09,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,310.85,25.68,D
14.89181,79.23329,349.38,0.4,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,308.74,9.19,D
14.95491,75.19309,333.16,0.43,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,295.4,2.89,D
15.05285,77.10738,337.92,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,305.06,3.63,D
15.08564,77.31834,337.72,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,303.89,7.62,D
15.16295,78.87427,337.1,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,307.74,3.6,D
15.16875,76.38062,330.07,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,304.76,5.59,D
15.17266,76.66496,335.32,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,305.84,5.73,D
15.17484,76.65714,335.27,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,306.58,3.25,D
15.17818,76.65657,333.69,0.39,0.36,2026-09-05,816,N,VIIRS,l,2.0NRT,301.98,3.25,D
15.18627,76.31717,331.27,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,305.6,5.01,D
15.22651,76.76752,338.75,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,306.89,8.29,D
15.4074,80.12518,340.46,0.43,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,298.97,6.1,D
15.45176,79.12704,342.13,0.4,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,305.39,5.98,D
15.54765,78.12994,338.43,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,303.03,3.47,D
15.57417,78.94083,332.99,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,303.61,3.19,D
15.60291,79.61507,338.85,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,302.66,6.08,D
15.82935,79.52122,340.2,0.41,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,305.37,9.8,D
15.9341,78.1999,330.62,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,297.99,2.24,D
15.9781,78.4109,334.76,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,302.36,3.85,D
16.18071,75.15405,337.87,0.42,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,303.1,7.59,D
16.27423,78.39685,339.27,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,302.22,2.49,D
16.27654,80.32413,337.8,0.45,0.39,2026-09-05,816,N,VIIRS,n,2.0NRT,300.38,4.93,D
16.46479,79.59985,337.28,0.42,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,303.58,3.25,D
16.49307,79.94553,334.64,0.43,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,303.86,5.38,D
16.51543,78.36472,334.28,0.39,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,299.48,3.19,D
16.59789,77.40491,342.06,0.38,0.36,2026-09-05,816,N,VIIRS,n,2.0NRT,302.15,7.02,D
16.8774,79.9932,332.78,0.44,0.38,2026-09-05,816,N,VIIRS,n,2.0NRT,301.37,3.15,D
17.07409,78.59189,334.67,0.4,0.37,2026-09-05,816,N,VIIRS,n,2.0NRT,300.67,3.91,D
17.75859,75.82333,339.69,0.4,0.37,2026-09-05,816,N,VIIRS,l,2.0NRT,307.83,6.23,D
19.02065,72.89297,332.56,0.49,0.4,2026-09-05,818,N,VIIRS,l,2.0NRT,298.09,4.9,D
19.09782,82.1674,334.75,0.4,0.44,2026-09-05,818,N,VIIRS,n,2.0NRT,295.4,6.04,D
19.10191,82.16685,333.53,0.4,0.44,2026-09-05,818,N,VIIRS,n,2.0NRT,295.65,4.75,D
20.86472,84.9909,330.54,0.63,0.54,2026-09-05,818,N,VIIRS,n,2.0NRT,293.37,6.34,D
20.96047,85.18738,333.23,0.33,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,295,3.52,D
20.9636,85.16774,331.63,0.32,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,295.36,6.38,D
20.96741,85.15464,333.4,0.32,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,295.34,4.32,D
20.96937,85.17357,345.88,0.33,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,295.24,4.26,D
20.9697,85.17672,330.55,0.33,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,294.23,4.26,D
20.97448,85.17305,333.03,0.33,0.55,2026-09-05,818,N,VIIRS,n,2.0NRT,294.32,3.48,D
21.10671,72.64536,336.44,0.47,0.4,2026-09-05,818,N,VIIRS,n,2.0NRT,281.68,7.04,D
21.7415,83.84051,331.26,0.55,0.51,2026-09-05,818,N,VIIRS,n,2.0NRT,293.72,5.4,D
21.74623,83.83998,341.98,0.55,0.51,2026-09-05,818,N,VIIRS,n,2.0NRT,294.07,5.4,D
21.74681,83.84541,343.02,0.55,0.51,2026-09-05,818,N,VIIRS,n,2.0NRT,293.86,13.65,D
21.75626,83.84433,336.65,0.55,0.51,2026-09-05,818,N,VIIRS,n,2.0NRT,294.06,11.19,D
21.92067,83.35186,334.17,0.51,0.49,2026-09-05,818,N,VIIRS,n,2.0NRT,294.02,7.73,D
22.3772,87.27846,333.8,0.46,0.64,2026-09-05,818,N,VIIRS,n,2.0NRT,290.72,6.49,D
22.831,69.52864,338.61,0.44,0.46,2026-09-05,818,N,VIIRS,n,2.0NRT,298.65,2.4,D
23.68271,86.39385,331.16,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,291.17,8.81,D
23.71049,86.45036,328.02,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,290.43,5,D
23.73798,86.4348,333.13,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,290.42,3.33,D
23.75821,86.40292,331.56,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,290.06,4.62,D
23.75978,86.40414,328.16,0.42,0.61,2026-09-05,818,N,VIIRS,n,2.0NRT,289.56,4.93,D
23.78617,85.55293,333.73,0.37,0.58,2026-09-05,818,N,VIIRS,n,2.0NRT,292.06,4.76,D
27.65105,68.4608,345.47,0.41,0.45,2026-09-05,820,N,VIIRS,n,2.0NRT,300.17,4.34,D
30.60174,73.64675,335.72,0.38,0.36,2026-09-05,820,N,VIIRS,n,2.0NRT,301.07,2.55,D
31.20992,73.72583,332.22,0.38,0.36,2026-09-05,820,N,VIIRS,l,2.0NRT,305.13,8.31,D
31.21054,73.72984,330.49,0.38,0.36,2026-09-05,820,N,VIIRS,l,2.0NRT,300.9,5.02,D
31.21322,73.72516,330.57,0.38,0.36,2026-09-05,820,N,VIIRS,l,2.0NRT,303.89,4.89,D
31.23082,75.08361,335.64,0.4,0.37,2026-09-05,820,N,VIIRS,n,2.0NRT,295.18,4.59,D
31.73204,74.48511,340.17,0.39,0.36,2026-09-05,822,N,VIIRS,n,2.0NRT,298.88,4.36,D
34.09272,72.01049,335.65,0.39,0.36,2026-09-05,822,N,VIIRS,n,2.0NRT,297,3.05,D
34.09602,72.00973,339.02,0.39,0.36,2026-09-05,822,N,VIIRS,n,2.0NRT,296.12,3.05,D
27.37908,95.33517,307.45,0.5,0.49,2026-09-05,1904,N,VIIRS,n,2.0NRT,280.23,0.85,N
20.86821,96.38884,301.43,0.54,0.42,2026-09-05,1906,N,VIIRS,n,2.0NRT,288.7,1.12,N
22.3653,87.01733,311.4,0.73,0.76,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.76,3.35,N
22.37548,87.27741,315.33,0.7,0.75,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.35,4.57,N
22.38052,87.27566,312.79,0.7,0.75,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.85,3.53,N
23.55211,87.24216,311.64,0.72,0.76,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.12,3.82,N
23.55509,87.23924,305.77,0.72,0.76,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.16,4.18,N
23.61425,86.7878,303.11,0.77,0.77,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.37,1.33,N
23.6648,87.15537,306.2,0.73,0.76,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.59,1.48,N
23.6887,87.11978,306.73,0.73,0.76,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.17,2.7,N
23.69161,87.117,309.44,0.74,0.76,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.14,4.15,N
23.69583,87.12045,308.23,0.73,0.76,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.22,2.7,N
23.69684,87.10555,302.82,0.74,0.76,2026-09-05,1906,N,VIIRS,n,2.0NRT,285.1,4.09,N
15.12367,94.78321,307.5,0.57,0.43,2026-09-05,1908,N,VIIRS,n,2.0NRT,289.41,2.34,N
15.1244,94.77791,308.39,0.57,0.43,2026-09-05,1908,N,VIIRS,n,2.0NRT,289.6,2.34,N
15.12766,94.78379,306.04,0.57,0.43,2026-09-05,1908,N,VIIRS,n,2.0NRT,289.54,2.13,N
15.12839,94.77849,308.77,0.57,0.43,2026-09-05,1908,N,VIIRS,n,2.0NRT,289.73,2.13,N
29.47524,76.8587,312.67,0.39,0.36,2026-09-05,2044,N,VIIRS,n,2.0NRT,292.14,0.88,N
31.25029,76.9273,306.11,0.4,0.37,2026-09-05,2044,N,VIIRS,n,2.0NRT,290.29,0.57,N
32.08572,74.16138,308.97,0.5,0.41,2026-09-05,2044,N,VIIRS,n,2.0NRT,293.28,1.04,N
32.10323,74.17525,307.41,0.5,0.41,2026-09-05,2044,N,VIIRS,n,2.0NRT,293.36,0.92,N
33.29705,71.18685,305.9,0.5,0.49,2026-09-05,2044,N,VIIRS,n,2.0NRT,289.53,0.8,N
33.80225,72.09641,303.68,0.45,0.47,2026-09-05,2044,N,VIIRS,n,2.0NRT,291.08,0.66,N
35.96627,68.68471,303.76,0.37,0.58,2026-09-05,2044,N,VIIRS,n,2.0NRT,290.62,1.37,N
15.02384,78.01737,309.76,0.49,0.4,2026-09-05,2046,N,VIIRS,n,2.0NRT,294.41,2.21,N
15.07068,76.86605,305.47,0.43,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.31,2.19,N
15.13741,76.7094,307.17,0.43,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.66,1.14,N
15.16829,76.67445,305.39,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.09,0.73,N
15.16858,76.3791,314.2,0.41,0.37,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.21,1.64,N
15.16894,76.67054,306.65,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.39,0.73,N
15.17135,76.38354,305.11,0.41,0.37,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.53,0.76,N
15.17255,76.69141,319.54,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.3,2.3,N
15.17453,76.67966,305.76,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.15,1.17,N
15.17463,76.78519,305.64,0.43,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.85,2.58,N
15.17504,76.65553,312.27,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,293.05,1.51,N
15.17519,76.67574,306.33,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.78,1.16,N
15.17545,77.10278,306.89,0.44,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.02,1.48,N
15.17783,76.66007,308.24,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.41,1.51,N
15.17849,76.65616,318.32,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,293.73,1.51,N
15.17865,76.67638,308.7,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,293.14,2.25,N
15.17896,77.10342,307.02,0.44,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.83,1.47,N
15.18062,76.66463,307.28,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.43,1.48,N
15.18342,76.66917,318.33,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.33,1.48,N
15.18408,76.66525,309.32,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.73,1.48,N
15.18638,76.31535,313.8,0.41,0.37,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.18,1.39,N
15.18671,76.64958,306.13,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.46,1.58,N
15.22608,76.76495,308.86,0.43,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.56,1.06,N
15.22675,76.76101,305.38,0.43,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.57,1.06,N
15.3005,76.22136,303.55,0.41,0.37,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.33,0.72,N
15.309,76.2541,302.96,0.41,0.37,2026-09-05,2046,N,VIIRS,n,2.0NRT,290.92,0.61,N
15.33179,76.28551,303.39,0.41,0.37,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.01,0.84,N
15.3352,76.28614,312.29,0.41,0.37,2026-09-05,2046,N,VIIRS,n,2.0NRT,291.87,0.84,N
15.65858,73.99101,308.41,0.39,0.36,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.16,0.59,N
15.65914,73.98743,304.12,0.39,0.36,2026-09-05,2046,N,VIIRS,n,2.0NRT,290.25,0.59,N
17.13956,77.17656,306.26,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,293,1.56,N
17.14167,77.18513,308.39,0.42,0.38,2026-09-05,2046,N,VIIRS,n,2.0NRT,292.92,1.68,N
17.60749,83.20487,311.25,0.6,0.53,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.69,2.84,N
17.61234,83.206,310.53,0.6,0.53,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.95,2.84,N
17.95661,80.79498,302.11,0.42,0.45,2026-09-05,2046,N,VIIRS,n,2.0NRT,285.82,1.26,N
18.04078,74.8643,310.8,0.38,0.36,2026-09-05,2046,N,VIIRS,n,2.0NRT,290.71,0.83,N
20.75956,85.29154,300.22,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,276.32,1.38,N
20.79357,85.26019,308.35,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.49,2.35,N
20.79505,85.25336,334.7,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.79,4.69,N
20.80538,85.25605,310.73,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.14,2.3,N
20.86291,84.98999,332.66,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.66,1.56,N
20.86363,84.98669,316.71,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.39,2.97,N
20.8673,84.99452,308.75,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.98,1.56,N
20.86803,84.99112,305.14,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.57,1.56,N
20.88534,84.98534,305.67,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.63,1.67,N
20.88604,84.98206,325.41,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.97,1.67,N
20.95163,86.04891,315.49,0.39,0.6,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.05,4.04,N
20.9525,86.045,320.13,0.39,0.6,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.64,4.04,N
20.95564,85.01325,305.69,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.22,1.33,N
20.95634,85.01005,303.16,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.16,1.61,N
20.96087,86.00738,327.32,0.39,0.59,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.37,3.85,N
20.96112,85.18789,314.48,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.6,1.67,N
20.96185,85.18448,315.38,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.37,4.52,N
20.9647,85.1712,303.06,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,285.55,2.04,N
20.9654,85.16793,305.85,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,286.58,2.04,N
20.96543,86.01258,329.65,0.39,0.59,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.87,2.55,N
20.96611,85.16463,307.29,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.47,1.93,N
20.96626,86.00883,319.76,0.39,0.59,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.78,2.55,N
20.96627,85.18915,309.58,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288,1.67,N
20.96822,85.15479,307.93,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.01,2.87,N
20.96894,85.15144,339.81,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.69,5.08,N
20.96912,85.1758,318.77,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.11,4.27,N
20.96983,85.17253,335.81,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.32,2.04,N
20.97081,86.01405,327.75,0.39,0.59,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.02,2.55,N
20.97165,86.01027,305.74,0.39,0.59,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.26,2.55,N
20.97332,86.00273,307.13,0.39,0.59,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.82,5.04,N
20.97495,85.17385,310.9,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.89,1.44,N
20.97565,85.17059,311.04,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.42,1.44,N
20.97636,85.1673,307.05,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.84,1.86,N
20.97758,85.13626,310.46,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.32,1.68,N
20.97829,85.13296,306.72,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.96,2.12,N
20.98341,85.13425,304.37,0.35,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.74,1.44,N
21.00243,86.02597,306.67,0.39,0.59,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.82,3.58,N
21.33674,78.97054,306.77,0.45,0.39,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.46,1.04,N
21.57817,82.02279,298.05,0.43,0.46,2026-09-05,2046,N,VIIRS,n,2.0NRT,285.6,1.82,N
21.96996,85.3136,301.33,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,286.98,1.69,N
22.05124,88.12263,306.46,0.5,0.66,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.53,1.99,N
22.05524,88.12738,308.96,0.5,0.66,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.38,1.6,N
22.05639,88.1225,304.22,0.5,0.66,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.22,1.6,N
22.05721,88.12426,307.72,0.5,0.66,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.52,1.99,N
22.20868,84.86357,304.19,0.63,0.54,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.58,3.01,N
22.24478,87.38964,305.49,0.45,0.63,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.62,0.71,N
22.36147,87.01765,309.38,0.42,0.61,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.41,1.12,N
22.36242,87.30013,305.66,0.44,0.62,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.63,1.39,N
22.36706,87.01907,313.72,0.42,0.61,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.89,1.12,N
22.36731,87.30403,309.19,0.44,0.62,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.63,2.06,N
22.36808,87.30167,310.24,0.44,0.62,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.1,2.1,N
22.36829,87.29976,309.34,0.44,0.62,2026-09-05,2046,N,VIIRS,n,2.0NRT,286.86,1.67,N
22.36908,87.2974,304.62,0.44,0.62,2026-09-05,2046,N,VIIRS,n,2.0NRT,284.39,0.53,N
22.37874,87.28191,307.02,0.44,0.62,2026-09-05,2046,N,VIIRS,n,2.0NRT,284.97,1.08,N
22.37881,87.27996,318.15,0.44,0.62,2026-09-05,2046,N,VIIRS,n,2.0NRT,285.4,2.47,N
22.37973,87.27766,308.18,0.44,0.62,2026-09-05,2046,N,VIIRS,n,2.0NRT,284.46,1.08,N
22.57162,85.89843,310.28,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.88,1.39,N
22.57186,85.89901,307.13,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.97,1.32,N
22.57237,85.89508,312.43,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.9,1.39,N
22.5726,85.89563,315.04,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.31,1.32,N
22.57314,85.89168,307.27,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.17,1.6,N
22.57335,85.89222,307.09,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.03,1.64,N
22.59233,85.90408,305.92,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.9,0.78,N
22.61234,85.91286,304.85,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.86,0.63,N
22.78704,86.20657,336.36,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.55,2.71,N
22.78784,86.20303,309.19,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.34,2.71,N
22.78863,86.19949,306,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.8,1.26,N
22.78942,86.19597,308.1,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.55,1.26,N
22.7975,86.20966,308.81,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.97,1.44,N
22.79832,86.20602,319.84,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.96,1.44,N
22.80193,86.09046,314.38,0.36,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.31,2.09,N
22.87299,86.06194,318,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,289.02,1.62,N
22.87387,86.06493,304.88,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.81,0.9,N
22.87465,86.06137,308.9,0.36,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.82,0.9,N
23.5474,86.53539,301.35,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,280.35,0.53,N
23.64866,85.44,299.87,0.32,0.54,2026-09-05,2046,N,VIIRS,n,2.0NRT,274.08,0.32,N
23.64934,85.43687,299.05,0.32,0.54,2026-09-05,2046,N,VIIRS,n,2.0NRT,271.74,0.32,N
23.65503,85.5074,307.41,0.32,0.55,2026-09-05,2046,N,VIIRS,n,2.0NRT,283.93,1.06,N
23.65894,85.50828,303.09,0.32,0.55,2026-09-05,2046,N,VIIRS,n,2.0NRT,285.19,1.23,N
23.66264,87.15807,305.04,0.41,0.6,2026-09-05,2046,N,VIIRS,n,2.0NRT,280.27,2.21,N
23.66354,87.15416,309.16,0.41,0.6,2026-09-05,2046,N,VIIRS,n,2.0NRT,280.21,2.85,N
23.67692,86.08581,305.12,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,277.3,1.1,N
23.67832,86.39969,311.12,0.36,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.74,3.47,N
23.67911,86.39612,308.56,0.36,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,288.37,1.9,N
23.67989,86.39262,310.41,0.36,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.59,1.9,N
23.68052,86.094,301.32,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,274.43,0.93,N
23.68354,86.3924,317.36,0.36,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,287.63,4.39,N
23.69034,86.43555,303.17,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,281.46,0.77,N
23.69439,85.372,308.29,0.63,0.54,2026-09-05,2046,N,VIIRS,n,2.0NRT,279.18,3.4,N
23.6945,85.37199,309.93,0.63,0.54,2026-09-05,2046,N,VIIRS,n,2.0NRT,281.38,3.98,N
23.69453,86.07994,302.22,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,272.29,0.75,N
23.70117,86.07451,298.32,0.35,0.57,2026-09-05,2046,N,VIIRS,n,2.0NRT,266.21,0.77,N
23.70973,86.44808,315.23,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,285.54,2.15,N
23.71498,86.44942,307.91,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,284.92,2.22,N
23.73551,86.43227,309.67,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,276.83,1.68,N
23.74075,86.43363,304.09,0.37,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,278.08,1.41,N
23.75568,85.85284,304.07,0.34,0.56,2026-09-05,2046,N,VIIRS,n,2.0NRT,277.94,0.97,N
23.75916,86.40092,297.2,0.36,0.58,2026-09-05,2046,N,VIIRS,n,2.0NRT,258.38,1.87,N
23.78521,85.55125,307.79,0.32,0.55,2026-09-05,2046,N,VIIRS,n,2.0NRT,282.31,0.87,N
23.79019,85.55246,308.47,0.32,0.55,2026-09-05,2046,N,VIIRS,n,2.0NRT,282.49,0.87,N
24.44885,83.0391,300.77,0.44,0.46,2026-09-05,2046,N,VIIRS,n,2.0NRT,280.08,0.66,N
25.38617,68.58049,306.42,0.57,0.52,2026-09-05,2046,N,VIIRS,n,2.0NRT,294.73,1.89,N
25.38985,68.5817,309.94,0.57,0.52,2026-09-05,2046,N,VIIRS,n,2.0NRT,294.74,1.86,N
26.75865,83.20107,303.4,0.41,0.45,2026-09-05,2046,N,VIIRS,n,2.0NRT,284.8,1.1,N
8.12086,80.55772,304.17,0.6,0.53,2026-09-05,2049,N,VIIRS,n,2.0NRT,284.69,1.13,N
11.6361,77.65678,327.2,0.52,0.41,2026-09-05,2049,N,VIIRS,n,2.0NRT,290.59,2.4,N
